Id,SalePrice
2735,136154.9878687318
2736,140999.3569795684
2737,120300.2490735245
2738,136088.01909283004
2739,151771.40020158046
2740,133373.5543857828
2741,142378.92950286015
2742,158077.82172719412
2743,159976.22404436313
2744,166950.55285783837
2745,143858.3581622499
2746,134691.7260507919
2747,161430.19865742425
2748,129110.46791375002
2749,131188.55231704726
2750,128769.67236635584
2751,136538.32420052576
2752,203457.48643121257
2753,151088.01099340676
2754,186244.21136409062
2755,137394.66106762
2756,94452.52393253015
2757,73588.81715339325
2758,84388.55469146522
2759,169290.0064965593
2760,114210.5896886057
2761,140302.44130817894
2762,142733.2714984574
2763,181465.71230791794
2764,157772.34086926345
2765,279062.84189374995
2766,129827.09942388981
2767,89268.56613977933
2768,130735.49872670202
2769,130931.8504628412
2770,140172.18878172382
2771,101887.34029191517
2772,108730.9174474108
2773,166495.98962724302
2774,147514.69805269162
2775,112070.68738034736
2776,147626.51258438674
2777,155458.53352270016
2778,108232.13327249205
2779,122411.01605137902
2780,100869.51748099689
2781,96629.22560629604
2782,100971.92150583271
2783,102409.20806372305
2784,122658.33787862209
2785,138105.29292729648
2786,64610.4321280328
2787,123907.66477051537
2788,73790.72432190977
2789,159592.56799505118
2790,100817.88972582223
2791,111854.3127789522
2792,54928.17394058798
2793,155050.24094297332
2794,96151.38304815753
2795,120539.62157432831
2796,99376.22482682814
2797,189977.66897031298
2798,102615.76369108472
2799,112346.41218847185
2800,72583.86498911235
2801,109101.3558510223
2802,128375.79387991002
2803,163488.21280094227
2804,131620.3578951741
2805,97264.30169582671
2806,81932.06056710689
2807,165657.92248429137
2808,146920.3978870929
2809,130055.12579850327
2810,124449.99306902311
2811,161638.76035652263
2812,161991.4582186654
2813,155962.56161084567
2814,160004.90605588723
2815,90195.31133618568
2816,234776.22707397403
2817,159640.8896116402
2818,131815.62999562357
2819,184379.0295541846
2820,141019.24124819547
2821,101335.96314513353
2822,198930.36519116876
2823,295520.41071955033
2824,161775.96640798912
2825,142332.88023869693
2826,132782.6685331561
2827,134153.17951977585
2828,209188.2201668035
2829,232684.84164543095
2830,227731.94721732175
2831,178273.21978534336
2832,243487.8920368116
2833,289167.6377923434
2834,222239.2234720098
2835,226205.97254751378
2836,191855.35344298664
2837,170652.64096427057
2838,150130.1364080509
2839,169179.47752909127
2840,204569.22665108665
2841,204058.50390609886
2842,235893.3694336807
2843,147849.06376119083
2844,174831.84009345647
2845,126686.80829662988
2846,208238.74741154755
2847,210612.3548031889
2848,222752.70961078955
2849,195052.08721167909
2850,281267.36946097814
2851,211723.1764444547
2852,243771.61323237116
2853,240953.81028972578
2854,138979.4946133933
2855,202492.4569228383
2856,198872.9561117138
2857,189738.68529990036
2858,208415.6572328134
2859,109575.80515695843
2860,120012.97702444418
2861,126629.5824129233
2862,190935.68744893497
2863,131952.58904196377
2864,236373.68440030265
2865,140595.63607970238
2866,134877.08677596907
2867,93159.81749159558
2868,98309.5048887165
2869,92231.74138731309
2870,126375.13426009836
2871,85417.49138380942
2872,51419.36957432003
2873,99235.415208198
2874,130328.48854059512
2875,114072.46418191136
2876,163873.1875545088
2877,149399.87590036617
2878,160009.47645966118
2879,135351.98285486526
2880,103572.22477260258
2881,148080.21750656073
2882,182347.48361658287
2883,196734.9314288713
2884,207762.04294392798
2885,186983.14050799233
2886,230892.33256690393
2887,99938.49883292675
2888,147299.8291129217
2889,61245.74823696695
2890,77305.12807436797
2891,138122.12135623838
2892,41751.792533961234
2893,74988.90505371327
2894,54369.51734763588
2895,318532.2926923534
2896,271662.408122275
2897,204752.17247010712
2898,149875.07436856686
2899,209781.24212956836
2900,162949.0633191604
2901,209705.2847179872
2902,185306.95830570906
2903,319646.24020472314
2904,331832.84790792404
2905,82726.61965218886
2906,201903.27476582435
2907,114879.83106708642
2908,125929.871876494
2909,155111.3420388632
2910,78404.0234237878
2911,83824.36336966394
2912,154740.5241280335
2913,81387.02398094929
2914,79675.52258247818
2915,88375.30056284703
2916,83620.65885869041
2917,167429.89509622406
2918,120352.01535422624
2919,230972.83062281008
